DeviceId,InsideTemperature,OutsideTemperature,Moisture,Power,IsDoorOpen,SealThreshold,SealBroken
14874,7.67,21.16,61.35,779.1058,1,36.81,0
14875,7.67,18.28,61.35,779.1058,1,36.81,0
14876,8.56,18.28,61.35,779.1058,1,36.81,0
14877,8.56,18.28,61.35,741.6679,1,36.81,0
14878,8.56,18.28,61.35,741.6679,0,36.81,0
14879,8.56,18.28,60.32,741.6679,0,36.19,0
14880,8.56,18.28,60.32,661.4742,0,36.19,0
14881,6.7,18.28,60.32,661.4742,0,36.19,0
14882,6.7,18.28,60.32,661.4742,0,36.19,0
14883,6.7,20.97,60.32,661.4742,0,36.19,0
14884,6.7,20.97,61.2,661.4742,0,36.72,0
14885,6.7,20.97,61.2,661.4742,0,36.72,0
14886,6.7,20.32,61.2,661.4742,0,36.72,0
14887,6.7,20.32,56.67,661.4742,0,34,0
14888,7.08,20.32,56.67,661.4742,0,34,0
14889,7.08,20.32,56.67,662.4561,0,34,0
14890,7.08,20.32,56.67,752.3195,0,34,0
14891,7.08,20.32,59.08,752.3195,0,35.45,0
14892,7.08,20.32,59.08,752.3195,0,35.45,0
14893,6.16,20.32,59.08,752.3195,0,35.45,0
14894,6.16,18.82,59.08,752.3195,0,35.45,0
14895,6.16,18.82,59.08,726.7205,0,35.45,0
14896,4.89,18.82,59.08,726.7205,0,35.45,0
14897,4.89,20.84,59.08,726.7205,0,35.45,0
14898,4.89,20.84,59.08,726.7205,0,35.45,0
14899,4.89,20.84,61.58,726.7205,0,36.95,0
14900,4.89,20.84,61.58,726.7205,0,36.95,0
14901,5.07,20.84,61.58,726.7205,0,36.95,0
14902,5.07,18.51,61.58,726.7205,0,36.95,0
14903,5.07,18.51,61.58,0.001,0,36.95,0
14904,5.07,18.51,62.28,0.001,0,37.37,0
14905,5.07,21.65,62.28,0.001,0,37.37,0
14906,4.41,21.65,62.28,0.001,0,37.37,0
14907,4.41,21.65,62.28,0.0011,0,37.37,0
14908,4.41,21.65,59.16,0.0011,0,35.49,0
14909,4.41,21.65,59.16,0.0011,0,35.49,0
14910,4.41,21.65,59.16,0.0011,0,35.49,0
14911,4.41,21.65,59.16,0.0011,0,35.49,0
14912,5.24,21.65,59.16,0.0011,0,35.49,0
14913,5.24,18,59.16,0.0011,0,35.49,0
14914,5.24,18,63.16,0.0011,0,37.9,0
14915,5.24,18,63.16,0.0011,1,37.9,0
14916,5.24,18.25,63.16,0.0011,1,37.9,0
14917,5.24,18.25,58.43,0.0011,1,35.06,0
14918,5.24,18.25,58.43,0.0011,1,35.06,0
14919,5.09,18.25,58.43,0.0011,1,35.06,0
14920,6.13,18.25,58.43,0.0011,1,35.06,0
14921,6.13,18.25,58.43,0.0011,1,35.06,0
14922,6.13,18.25,59.25,0.0011,1,35.55,0
14923,6.13,18.25,59.25,0.001,1,35.55,0
14924,6.13,20.92,59.25,0.001,1,35.55,0
14925,6.13,19.18,59.25,0.001,1,35.55,0
14926,6.13,19.18,58.8,0.001,1,35.28,0
14927,9.05,19.18,58.8,0.001,1,35.28,0
14928,9.05,19.18,58.8,690.3382,1,35.28,0
14929,9.05,19.18,58.8,690.3382,0,35.28,0
14930,9.05,19.18,58.8,693.575,0,35.28,0
14931,9.05,19.18,58.8,693.575,0,35.28,0
14932,7.31,19.18,58.8,693.575,0,35.28,0
14933,7.31,20.47,58.8,693.575,0,35.28,0
14934,7.31,20.47,54.07,693.575,0,32.44,0
14935,7.31,20.47,54.07,693.575,1,32.44,0
14936,7.31,20.47,54.07,746.1356,1,32.44,0
14937,7.31,20.22,54.07,746.1356,1,32.44,0
14938,6.8,20.22,54.07,746.1356,1,32.44,0
14939,6.8,20.22,54.01,746.1356,1,32.4,0
14940,7.99,20.22,54.01,746.1356,1,32.4,0
14941,7.99,20.22,54.01,746.1356,0,32.4,0
14942,7.99,20.89,54.01,746.1356,0,32.4,0
14943,7.99,20.89,54.01,662.7786,0,32.4,0
14944,7.99,20.89,58.98,662.7786,0,35.39,0
14945,7.99,20.89,58.98,662.7786,0,35.39,0
14946,7.99,20.89,58.98,662.7786,1,35.39,0
14947,7.99,20.89,58.98,648.3775,1,35.39,0
14948,7.99,17.96,58.98,648.3775,1,35.39,0
14949,7.99,17.96,54.71,648.3775,1,32.82,0
14950,7.99,17.96,54.25,648.3775,1,32.55,0
14951,9.09,17.96,54.25,648.3775,1,32.55,0
14952,9.09,17.96,54.25,658.6789,1,32.55,0
14953,9.09,17.96,54.25,658.6789,0,32.55,0
14954,9.09,20.93,54.25,658.6789,0,32.55,0
14955,9.09,20.93,54.25,658.6789,0,32.55,0
14956,9.09,19.4,54.25,658.6789,0,32.55,0
14957,9.09,19.4,54.25,791.2715,0,32.55,0
14958,7.02,19.4,54.25,791.2715,0,32.55,0
14959,7.02,19.4,54.72,791.2715,0,32.83,0
14960,6.99,19.4,54.72,791.2715,0,32.83,0
14961,6.99,19.4,54.72,791.2715,1,32.83,0
14962,6.99,21.01,54.72,791.2715,1,32.83,0
14963,6.99,21.01,54.72,768.8398,1,32.83,0
14964,6.99,21.01,53.96,768.8398,1,32.37,0
14965,6.99,21.01,59.83,768.8398,1,35.9,0
14966,6.99,21.01,59.83,713.456,1,35.9,0
14967,6.99,21.01,59.83,713.456,0,35.9,0
14968,7.62,21.01,59.83,713.456,0,35.9,0
14969,7.62,18.17,59.83,713.456,0,35.9,0
14970,7.62,18.17,59.83,713.456,0,35.9,0
14971,7.62,18.17,59.83,699.3622,0,35.9,0
14972,7.62,21.77,59.83,699.3622,0,35.9,0
14973,7.3,21.77,59.83,699.3622,0,35.9,0
14974,7.3,21.77,55.92,699.3622,0,33.55,0
14975,7.3,21.77,55.92,708.1106,0,33.55,0
14976,7.3,21.77,53.83,708.1106,0,32.3,0
14977,7.3,21.77,53.83,708.1106,0,32.3,0
14978,7.3,20.19,53.83,708.1106,0,32.3,0
14979,5.94,20.19,53.83,708.1106,0,32.3,0
14980,5.94,20.19,53.83,0.001,0,32.3,0
14981,6.4,20.19,53.83,0.001,0,32.3,0
14982,6.4,19.15,53.83,0.001,0,32.3,0
14983,6.4,19.15,53.83,0.001,0,32.3,0
14984,6.4,19.15,53.23,0.001,0,31.94,0
14985,6.4,19.15,56.38,0.001,0,33.83,0
14986,6.4,20.4,56.38,0.001,0,33.83,0
14987,6.4,20.4,56.38,0.001,0,33.83,0
14988,6.4,20.4,56.38,682.1846,0,33.83,0
14989,5.6,20.4,56.38,682.1846,0,33.83,0
14990,5.57,20.4,56.38,682.1846,0,33.83,0
14991,5.57,20.4,56.38,0.0009,0,33.83,0
14992,5.57,20.4,59.19,0.0009,0,35.52,0
14993,5.57,18.43,59.19,0.0009,0,35.52,0
14994,5.57,18.43,59.19,0.0009,0,35.52,0
14995,5.57,21.72,59.19,0.0009,0,35.52,0
14996,5.57,21.72,59.19,0.0009,1,35.52,0
14997,5.64,21.72,59.19,0.0009,1,35.52,0
14998,5.64,21.72,55.38,0.0009,1,33.23,0
14999,5.64,21.72,55.38,0.001,1,33.23,0
15000,5.64,21.72,55.38,0.0009,1,33.23,0
15001,5.64,21.72,55.38,0.0009,0,33.23,0
15002,5.64,21.72,61.99,0.0009,0,37.19,0
15003,7.64,21.72,61.99,0.0009,0,37.19,0
15004,7.64,18.79,61.99,0.0009,0,37.19,0
15005,7.64,19.36,61.99,0.0009,0,37.19,0
15006,7.64,19.36,60.19,0.0009,0,36.11,0
15007,7.64,19.36,60.19,701.1351,0,36.11,0
15008,7.64,19.36,60.19,701.1351,1,36.11,0
15009,8.21,19.36,60.19,701.1351,1,36.11,0
15010,8.21,20.92,60.19,701.1351,1,36.11,0
15011,9.39,20.92,60.19,701.1351,1,36.11,0
15012,9.39,20.92,60.19,758.014,1,36.11,0
15013,9.39,20.92,61.73,758.014,1,37.04,0
15014,9.39,20.92,61.73,758.014,0,37.04,0
15015,9.39,20.92,61.73,758.014,1,37.04,0
15016,7.34,20.92,61.73,758.014,1,37.04,0
15017,7.34,20.92,59.12,758.014,1,35.47,0
15018,7.34,20.92,59.12,732.2341,1,35.47,0
15019,7.34,19.78,59.12,732.2341,1,35.47,0
15020,7.34,19.78,53.05,732.2341,1,31.83,0
15021,7.34,19.78,53.05,671.564,1,31.83,0
15022,8.48,19.78,53.05,671.564,1,31.83,0
15023,8.48,20.04,53.05,671.564,1,31.83,0
15024,8.48,20.04,53.05,671.564,1,31.83,0
15025,8.48,20.04,53.05,722.6807,1,31.83,0
15026,10.34,20.04,53.05,722.6807,1,31.83,0
15027,10.34,20.04,53.05,722.6807,1,31.83,0
15028,10.34,20.04,61.39,722.6807,1,36.83,0
15029,10.34,19.09,61.39,722.6807,1,36.83,0
15030,11.47,19.09,61.39,722.6807,1,36.83,0
15031,11.47,21.28,61.39,722.6807,1,36.83,0
15032,11.47,21.28,61.39,670.8602,1,36.83,0
15033,11.47,21.28,61.39,670.8602,0,36.83,0
15034,11.47,21.28,59.58,670.8602,0,35.75,0
15035,11.47,21.28,59.58,670.8602,0,35.75,0
15036,10.46,21.28,59.58,670.8602,0,35.75,0
15037,10.46,20.5,59.58,670.8602,0,35.75,0
15038,10.46,20.5,53.77,670.8602,0,32.26,0
15039,10.46,20.5,53.77,773.2543,0,32.26,0
15040,10.46,20.5,53.77,655.0833,0,32.26,0
15041,9.06,20.5,53.77,655.0833,0,32.26,0
15042,9.06,21.07,53.77,655.0833,0,32.26,0
15043,9.06,21.07,53.77,655.0833,0,32.26,0
15044,9.06,21.07,53.23,655.0833,0,31.94,0
15045,9.06,20.89,53.23,655.0833,0,31.94,0
15046,9.06,20.89,53.23,655.0833,1,31.94,0
15047,7.74,20.89,53.23,655.0833,1,31.94,0
15048,7.74,20.89,61,655.0833,1,36.6,0
15049,7.74,20.89,61,670.2234,1,36.6,0
15050,7.74,20.89,60.87,670.2234,1,36.52,0
15051,8.9,20.89,60.87,670.2234,1,36.52,0
15052,8.9,20.89,60.87,713.5024,1,36.52,0
15053,8.9,20.6,60.87,713.5024,1,36.52,0
15054,8.9,20.6,60.87,713.5024,0,36.52,0
15055,8.9,20.6,60.87,713.5024,0,36.52,0
15056,8.9,20.6,53.6,713.5024,0,32.16,0
15057,8.9,18.4,53.6,713.5024,0,32.16,0
15058,8.9,18.4,53.6,686.226,0,32.16,0
15059,7.65,18.4,53.6,686.226,0,32.16,0
15060,7.65,18.4,53.6,686.226,0,32.16,0
15061,7.13,18.4,53.6,686.226,0,32.16,0
15062,7.13,18.4,60.24,686.226,0,36.14,0
15063,7.13,19.09,60.24,686.226,0,36.14,0
15064,7.13,19.09,60.24,729.2651,0,36.14,0
15065,6.96,19.09,60.24,729.2651,0,36.14,0
15066,6.96,19.09,60.24,727.6431,0,36.14,0
15067,6.96,19.09,60.24,727.6431,0,36.14,0
15068,6.96,19.65,60.24,727.6431,0,36.14,0
15069,6.96,19.65,60.88,727.6431,0,36.53,0
15070,6.96,20.45,60.88,727.6431,0,36.53,0
15071,6.96,20.45,60.88,727.6431,1,36.53,0
15072,6.96,20.45,60.88,749.5615,1,36.53,0
15073,5.77,20.45,60.88,749.5615,1,36.53,0
15074,5.77,20.45,55.41,749.5615,1,33.25,0
15075,7.34,20.45,55.41,749.5615,1,33.25,0
15076,7.34,20.45,55.41,749.5615,0,33.25,0
15077,7.34,20.45,55.41,0.001,0,33.25,0
15078,7.34,20.45,60.1,0.001,0,36.06,0
15079,7.34,21.06,60.1,0.001,0,36.06,0
15080,7.34,21.06,60.1,786.0271,0,36.06,0
15081,7.34,21.06,60.1,786.0271,1,36.06,0
15082,7.34,20.35,60.1,786.0271,1,36.06,0
15083,7.03,20.35,60.1,786.0271,1,36.06,0
15084,7.03,20.35,61.48,786.0271,1,36.89,0
15085,7.03,20.35,61.48,786.0271,1,36.89,0
15086,7.03,18.94,61.48,786.0271,1,36.89,0
15087,8.75,18.94,61.48,786.0271,1,36.89,0
15088,8.75,18.94,54.77,786.0271,1,32.86,0
15089,8.75,18.94,54.77,689.3186,1,32.86,0
15090,8.75,18.94,54.77,689.3186,1,32.86,0
15091,8.75,21.69,54.77,689.3186,1,32.86,0
15092,9.39,21.69,54.77,689.3186,1,32.86,0
15093,9.39,21.69,54.77,698.9152,1,32.86,0
15094,9.39,21.69,55.37,698.9152,1,33.22,0
15095,9.39,21.69,55.37,654.7402,1,33.22,0
15096,10.53,21.69,55.37,654.7402,1,33.22,0
15097,10.53,21.69,61.92,654.7402,1,37.15,0
15098,10.53,21.69,61.92,654.7402,0,37.15,0
15099,10.53,21.66,61.92,654.7402,0,37.15,0
15100,8.99,21.66,61.92,654.7402,0,37.15,0
15101,8.99,21.66,61.92,711.2497,0,37.15,0
15102,8.99,21.66,61.92,711.2497,0,37.15,0
15103,8.99,21.66,59.68,711.2497,0,35.81,0
15104,8.99,17.96,59.68,711.2497,0,35.81,0
15105,8.99,18.84,59.68,711.2497,0,35.81,0
15106,7.95,18.84,59.68,711.2497,0,35.81,0
15107,7.95,18.84,59.68,662.5087,0,35.81,0
15108,7.95,18.84,53.43,662.5087,0,32.06,0
15109,7.95,18.84,53.43,662.5087,0,32.06,0
15110,7.95,18.84,53.43,682.6678,0,32.06,0
15111,8.19,18.84,53.43,682.6678,0,32.06,0
15112,8.19,18.84,53.43,682.6678,1,32.06,0
15113,8.19,17.98,53.43,682.6678,1,32.06,0
15114,8.19,17.98,60.89,682.6678,1,36.54,0
15115,9.69,17.98,60.89,682.6678,1,36.54,0
15116,9.69,20.56,60.89,682.6678,1,36.54,0
15117,9.69,20.56,60.89,758.5908,1,36.54,0
15118,9.69,20.56,56.08,758.5908,1,33.65,0
15119,9.69,20.56,56.08,758.5908,0,33.65,0
15120,9.69,21.13,56.08,758.5908,0,33.65,0
15121,9.69,21.13,56.08,758.5908,0,33.65,0
15122,9.69,21.13,56.08,778.0351,0,33.65,0
15123,8.44,21.13,56.08,778.0351,0,33.65,0
15124,8.44,21.13,56.74,778.0351,0,34.04,0
15125,8.44,21.13,56.74,778.0351,0,34.04,0
15126,6.75,21.13,56.74,778.0351,0,34.04,0
15127,6.75,21.13,56.74,779.7784,0,34.04,0
15128,6.75,17.97,56.74,779.7784,0,34.04,0
15129,6.75,17.97,55.48,779.7784,0,33.29,0
15130,6.57,17.97,55.48,779.7784,0,33.29,0
15131,6.57,19.5,55.48,779.7784,0,33.29,0
15132,6.57,19.5,52.83,779.7784,0,31.7,0
15133,6.57,19.5,52.83,717.9589,0,31.7,0
15134,6.57,19.5,52.83,717.9589,1,31.7,0
15135,6.57,19.7,52.83,717.9589,1,31.7,0
15136,6.57,19.7,52.83,667.4728,1,31.7,0
15137,6.57,19.7,53.27,667.4728,1,31.96,0
15138,7.2,19.7,53.27,667.4728,1,31.96,0
15139,7.2,19.7,53.27,667.4728,0,31.96,0
15140,7.14,19.7,53.27,667.4728,0,31.96,0
15141,7.14,19.7,53.27,667.4728,1,31.96,0
15142,7.14,21.83,53.27,667.4728,1,31.96,0
15143,7.14,21.83,53.27,721.8557,1,31.96,0
15144,7.14,21.83,58.24,721.8557,1,34.95,0
15145,8.38,21.83,58.24,721.8557,1,34.95,0
15146,8.38,21.83,58.24,721.8557,0,34.95,0
15147,8.38,21.79,58.24,721.8557,0,34.95,0
15148,8.38,21.79,56.11,721.8557,0,33.67,0
15149,8.38,21.79,56.11,679.5742,0,33.67,0
15150,8.38,21.79,55.68,679.5742,0,33.41,0
15151,8.38,19.95,55.68,679.5742,0,33.41,0
15152,8.38,19.95,55.68,679.5742,1,33.41,0
15153,8.38,19.95,55.68,661.6679,1,33.41,0
15154,7.53,19.95,55.68,661.6679,1,33.41,0
15155,7.53,19.95,55.68,661.6679,0,33.41,0
15156,7.53,19.95,55.68,731.8686,0,33.41,0
15157,7.53,21.39,55.68,731.8686,0,33.41,0
15158,8.62,21.39,55.68,731.8686,0,33.41,0
15159,8.62,21.39,53.41,731.8686,0,32.05,0
15160,8.62,21.39,53.41,743.3126,0,32.05,0
15161,8.62,21.39,57.57,743.3126,0,34.54,0
15162,8.26,21.39,57.57,743.3126,0,34.54,0
15163,8.26,18.73,57.57,743.3126,0,34.54,0
15164,8.26,18.73,57.57,743.3126,0,34.54,0
15165,8.26,21.91,57.57,743.3126,0,34.54,0
15166,7.12,21.91,57.57,743.3126,0,34.54,0
15167,7.12,21.91,52.29,743.3126,0,31.37,0
15168,7.12,21.91,52.29,743.3126,0,31.37,0
15169,7.12,21.91,52.29,674.4649,0,31.37,0
15170,7.12,21.91,52.29,674.4649,0,31.37,0
15171,7.12,18.88,52.29,674.4649,0,31.37,0
15172,5.89,18.88,52.29,674.4649,0,31.37,0
15173,5.89,18.88,59.68,674.4649,0,35.81,0
15174,5.89,18.88,59.68,666.1164,0,35.81,0
15175,5.89,19.97,59.68,666.1164,0,35.81,0
15176,5.89,19.97,59.68,666.1164,0,35.81,0
15177,5.89,19.97,62.19,666.1164,0,37.31,0
15178,5.89,19.97,62.19,0.0011,0,37.31,0
15179,5.68,19.97,62.19,0.0011,0,37.31,0
15180,6.11,19.97,62.19,0.0011,0,37.31,0
15181,6.11,19.97,62.19,0.0011,1,37.31,0
15182,6.11,19.97,62.19,0.0011,1,37.31,0
15183,6.11,19.97,57.52,0.0011,1,34.51,0
15184,6.11,21.55,57.52,0.0011,1,34.51,0
15185,6.11,21.55,52.64,0.0011,1,31.58,0
15186,6.11,21.55,52.64,652.8974,1,31.58,0
15187,6.11,21.55,52.64,652.8974,1,31.58,0
15188,7.62,21.55,52.64,652.8974,1,31.58,0
15189,7.62,19.04,52.64,652.8974,1,31.58,0
15190,7.62,19.04,52.64,652.8974,0,31.58,0
15191,7.62,19.04,52.64,715.7079,0,31.58,0
15192,7.62,19.03,52.64,715.7079,0,31.58,0
15193,8.61,19.03,52.64,715.7079,0,31.58,0
15194,8.61,19.03,53.97,715.7079,0,32.38,0
15195,8.61,19.03,53.97,742.5153,0,32.38,0
15196,8.61,19.03,53.97,742.5153,0,32.38,0
15197,8.61,18.67,53.97,742.5153,0,32.38,0
15198,8.61,18.67,57.95,742.5153,0,34.77,0
15199,7.7,18.67,57.95,742.5153,0,34.77,0
15200,7.7,18.67,57.95,742.5153,1,34.77,0
15201,7.7,18.72,57.95,742.5153,1,34.77,0
15202,7.7,18.72,59.31,742.5153,1,35.58,0
15203,7.93,18.72,59.31,742.5153,1,35.58,0
15204,7.93,18.72,59.31,772.0571,1,35.58,0
15205,7.94,18.72,59.31,772.0571,1,35.58,0
15206,7.94,20.79,59.31,772.0571,1,35.58,0
15207,7.94,20.79,59.31,672.8997,1,35.58,0
15208,7.94,20.79,60.39,672.8997,1,36.24,0
15209,7.94,20.79,60.39,672.8997,0,36.24,0
15210,7.94,20.79,60.39,672.8997,0,36.24,0
15211,7.94,19.97,60.39,672.8997,0,36.24,0
15212,7.94,19.97,60.39,699.6314,0,36.24,0
15213,7.7,19.97,60.39,699.6314,0,36.24,0
15214,7.7,19.97,60.87,699.6314,0,36.52,0
15215,7.7,19.97,60.87,745.1342,0,36.52,0
15216,7.7,19.97,60.87,745.1342,0,36.52,0
15217,7.7,20.82,60.87,745.1342,0,36.52,0
15218,7.34,20.82,60.87,745.1342,0,36.52,0
15219,7.34,20.82,58.06,745.1342,0,34.84,0
15220,7.34,20.82,53.92,745.1342,0,32.35,0
15221,7.34,20.82,53.92,687.4541,0,32.35,0
15222,7.34,18.18,53.92,687.4541,0,32.35,0
15223,5.97,18.18,53.92,687.4541,0,32.35,0
15224,5.97,18.18,53.92,687.4541,1,32.35,0
15225,5.97,18.18,60.75,687.4541,1,36.45,0
15226,5.97,18.18,60.75,0.001,1,36.45,0
15227,5.97,19.37,60.75,0.001,1,36.45,0
15228,5.97,19.37,60.75,0.001,0,36.45,0
15229,7.35,19.37,60.75,0.001,0,36.45,0
15230,7.48,19.37,60.75,0.001,0,36.45,0
15231,7.48,19.37,60.75,670.5854,0,36.45,0
15232,7.48,21.12,60.75,670.5854,0,36.45,0
15233,7.48,21.12,54.57,670.5854,0,32.74,0
15234,7.48,21.12,54.57,670.5854,1,32.74,0
15235,7.48,21.12,53.16,670.5854,1,31.9,0
15236,7.48,21.12,53.16,649.7757,1,31.9,0
15237,9.05,21.12,53.16,649.7757,1,31.9,0
15238,9.05,21.12,53.16,649.7757,0,31.9,0
15239,9.05,18.19,53.16,649.7757,0,31.9,0
15240,9.05,18.19,53.01,649.7757,0,31.8,0
15241,9.05,18.19,53.01,649.7757,0,31.8,0
15242,9.05,18.55,53.01,649.7757,0,31.8,0
15243,8.37,18.55,53.01,649.7757,0,31.8,0
15244,8.37,18.55,53.01,716.4736,0,31.8,0
15245,8.37,18.55,55.91,716.4736,0,33.55,0
15246,8.37,21.54,55.91,716.4736,0,33.55,0
15247,7.59,21.54,55.91,716.4736,0,33.55,0
15248,7.59,21.54,55.91,716.4736,0,33.55,0
15249,7.59,21.54,55.91,747.3515,0,33.55,0
15250,6.5,21.54,55.91,747.3515,0,33.55,0
15251,6.5,21.54,55.91,747.3515,0,33.55,0
15252,6.5,21.54,55.91,674.6625,0,33.55,0
15253,6.5,21.54,52.45,674.6625,0,31.47,0
15254,6.5,20.66,52.45,674.6625,0,31.47,0
15255,6.5,20.66,52.45,674.6625,1,31.47,0
15256,6.5,20.66,58.55,674.6625,1,35.13,0
15257,6.5,21.03,58.55,674.6625,1,35.13,0
15258,6.5,21.03,58.55,751.8394,1,35.13,0
15259,5.46,21.03,58.55,751.8394,1,35.13,0
15260,5.46,21.03,58.55,0.001,1,35.13,0
15261,7.34,21.03,58.55,0.001,1,35.13,0
15262,7.34,21.03,58.55,0.001,0,35.13,0
15263,7.34,19.53,58.55,0.001,0,35.13,0
15264,7.34,19.53,61.1,0.001,0,36.66,0
15265,7.34,21.58,61.1,0.001,0,36.66,0
15266,7.77,21.58,61.1,0.001,0,36.66,0
15267,7.77,21.58,61.1,769.5613,0,36.66,0
15268,7.77,21.58,57.36,769.5613,0,34.42,0
15269,7.77,21.58,57.36,769.5613,0,34.42,0
15270,7.77,21.58,57.36,769.5613,1,34.42,0
15271,6.13,21.58,57.36,769.5613,1,34.42,0
15272,6.13,21.58,57.36,727.763,1,34.42,0
15273,6.13,20.6,57.36,727.763,1,34.42,0
15274,6.13,20.6,55.79,727.763,1,33.48,0
15275,6.13,20.78,55.79,727.763,1,33.48,0
15276,6.13,20.78,55.79,759.2535,1,33.48,0
15277,7.21,20.78,55.79,759.2535,1,33.48,0
15278,7.21,20.78,55.79,759.2535,0,33.48,0
15279,7.21,20.78,57.15,759.2535,0,34.29,0
15280,7.21,18.22,57.15,759.2535,0,34.29,0
15281,7.21,18.22,57.15,759.2535,0,34.29,0
15282,7.21,18.22,57.15,771.0463,0,34.29,0
15283,7.21,18.22,59.38,771.0463,0,35.63,0
15284,7.49,18.22,59.38,771.0463,0,35.63,0
15285,7.49,18.22,59.38,752.0022,0,35.63,0
15286,7.49,18.22,59.38,752.0022,0,35.63,0
15287,6.45,18.22,59.38,752.0022,0,35.63,0
15288,6.45,18.22,54.24,752.0022,0,32.54,0
15289,6.45,21.18,54.24,752.0022,0,32.54,0
15290,6.45,21.18,62.47,752.0022,0,37.48,0
15291,5.22,21.18,62.47,752.0022,0,37.48,0
15292,5.22,19.47,62.47,752.0022,0,37.48,0
15293,5.22,19.47,62.47,706.778,0,37.48,0
15294,5.22,19.47,62.47,706.778,0,37.48,0
15295,5.4,19.47,62.47,706.778,0,37.48,0
15296,5.4,19.47,62.47,706.778,1,37.48,0
15297,5.4,19.47,57.67,706.778,1,34.6,0
15298,5.4,19.47,57.67,0.0011,1,34.6,0
15299,5.4,18.91,57.67,0.0011,1,34.6,0
15300,7.5,18.91,57.67,0.0011,1,34.6,0
15301,7.5,18.91,57.67,0.0011,1,34.6,0
15302,7.5,18.91,57.67,0.0011,0,34.6,0
15303,7.5,20.41,57.67,0.0011,0,34.6,0
15304,7.5,20.41,57.15,0.0011,0,34.29,0
15305,7.5,20.41,54.9,0.0011,0,32.94,0
15306,7.5,20.41,54.9,755.9665,0,32.94,0
15307,7.5,18.41,54.9,755.9665,0,32.94,0
15308,7.5,18.41,54.9,755.9665,0,32.94,0
15309,6.8,18.41,54.9,755.9665,0,32.94,0
15310,6.8,18.41,54.9,659.9776,0,32.94,0
15311,6.92,18.41,54.9,659.9776,0,32.94,0
15312,6.92,19.5,54.9,659.9776,0,32.94,0
15313,6.92,19.5,54.9,659.9776,0,32.94,0
15314,6.92,19.5,55.61,659.9776,0,33.37,0
15315,5.91,19.5,55.61,659.9776,0,33.37,0
15316,5.91,20.1,55.61,659.9776,0,33.37,0
15317,5.91,20.1,55.61,659.9776,0,33.37,0
15318,5.91,20.1,57.21,659.9776,0,34.32,0
15319,5.91,20.1,57.21,728.0881,0,34.32,0
15320,5.91,21.76,57.21,728.0881,0,34.32,0
15321,5.91,21.76,57.21,728.0881,0,34.32,0
15322,5.91,21.76,53.91,728.0881,0,32.35,0
15323,5.91,21.76,53.91,0.0011,0,32.35,0
15324,5.08,21.76,53.91,0.0011,0,32.35,0
15325,5.08,21.76,53.91,0.001,0,32.35,0
15326,5.08,20.03,53.91,0.001,0,32.35,0
15327,5.19,20.03,53.91,0.001,0,32.35,0
15328,5.19,20.03,53.91,0.001,0,32.35,0
15329,5.19,20.03,56.06,0.001,0,33.63,0
15330,5.19,20.49,56.06,0.001,0,33.63,0
15331,5.7,20.49,56.06,0.001,0,33.63,0
15332,5.7,20.49,56.12,0.001,0,33.67,0
15333,5.7,20.49,56.12,0.001,0,33.67,0
15334,5.7,20.49,56.12,0.001,0,33.67,0
15335,5.7,20.49,56.54,0.001,0,33.93,0
15336,5.07,20.49,56.54,0.001,0,33.93,0
15337,5.07,20.49,56.54,0.0009,0,33.93,0
15338,5.07,18.01,56.54,0.0009,0,33.93,0
15339,5.07,18.01,56.54,0.0009,0,33.93,0
15340,5.07,18.01,56.54,0.0009,0,33.93,0
15341,4.9,18.01,56.54,0.0009,0,33.93,0
15342,4.9,21.6,56.54,0.0009,0,33.93,0
15343,4.9,21.6,56.54,0.0009,0,33.93,0
15344,4.9,21.6,61.29,0.0009,0,36.78,0
15345,4.9,21.29,61.29,0.0009,0,36.78,0
15346,4.9,21.29,61.29,0.001,0,36.78,0
15347,4.9,21.29,53.32,0.001,0,31.99,0
15348,5.19,21.29,53.32,0.001,0,31.99,0
15349,5.19,21.29,53.32,0.001,0,31.99,0
15350,5.12,21.29,53.32,0.001,0,31.99,0
15351,5.12,20.33,53.32,0.001,0,31.99,0
15352,5.12,20.33,53.32,0.001,0,31.99,0
15353,5.12,20.33,53.32,0.001,0,31.99,0
15354,5.12,20.33,62.67,0.001,0,37.6,0
15355,5.12,20.33,62.67,0.001,0,37.6,0
15356,5.37,20.33,62.67,0.001,0,37.6,0
15357,5.37,18.14,62.67,0.001,0,37.6,0
15358,5.37,18.14,57.44,0.001,0,34.46,0
15359,5.37,18.14,57.44,0.001,0,34.46,0
15360,5.37,18.14,57.44,0.001,0,34.46,0
15361,5.89,18.14,57.44,0.001,0,34.46,0
15362,5.89,20.73,57.44,0.001,0,34.46,0
15363,5.89,20.73,57.44,0.001,1,34.46,0
15364,5.89,20.73,60.89,0.001,1,36.53,0
15365,5.89,20.73,60.89,0.001,1,36.53,0
15366,7.99,20.73,60.89,0.001,1,36.53,0
15367,7.99,19.86,60.89,0.001,1,36.53,0
15368,7.99,19.86,60.89,0.001,1,36.53,0
15369,7.99,19.86,57.51,0.001,1,34.51,0
15370,7.99,19.78,57.51,0.001,1,34.51,0
15371,7.99,19.78,57.51,779.2622,1,34.51,0
15372,7.99,19.78,57.51,779.2622,0,34.51,0
15373,9.22,19.78,57.51,779.2622,0,34.51,0
15374,9.22,19.78,62.71,779.2622,0,37.62,0
15375,8.92,19.78,62.71,779.2622,0,37.62,0
